trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,num_distr,Fixation.started,target.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,,,,
12,0,12,0,10,29.46229579,29.46229579,0.0181115,0.202222222,0.298888889,1,0,0,1.1412535,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
13,0,13,0,10,30.622387,30.622387,0.017113417,0.403333333,0.01,1,0,0,1.220991334,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
14,0,14,0,10,31.86449,31.86449,0.018064583,-0.261111111,-0.172222222,1,0,0,1.355344167,     ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
15,0,15,0,10,33.23990792,33.23990792,0.017680875,0.216666667,-0.058888889,1,0,0,1.447172333,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
16,0,16,0,10,34.70705725,34.70705725,0.017647708,0.474444444,-0.18,1,0,0,1.813755792,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
17,0,17,0,10,36.54072129,36.54072129,0.017737542,0.267777778,0.081111111,1,0,0,1.312302875,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
19,0,19,0,10,39.44619563,39.44619563,0.018033875,-0.26,-0.411111111,1,0,0,1.207917292,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
21,0,21,0,10,41.91310533,41.91310533,0.018285791,-0.147777778,0.026666667,1,0,0,1.407640417,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
22,0,22,0,10,43.34046554,43.34046554,0.017570375,-0.307777778,-0.332222222,1,0,0,1.213159,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
23,0,23,0,10,44.57372354,44.57372354,0.017606666,-0.138888889,0.451111111,1,0,0,2.070420708,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
24,0,24,0,10,46.66514683,46.66514683,0.0179195,-0.11,0.462222222,1,0,0,0.812662,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
25,0,25,0,10,47.49858908,47.49858908,0.018108,-0.256666667,0.103333333,1,0,0,1.156001875,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
26,0,26,0,10,48.67424992,48.67424992,0.017661583,-0.398888889,-0.14,1,0,0,1.103792792,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
28,0,28,0,10,51.11304667,51.11304667,0.018263125,0.33,0.272222222,1,0,0,1.498165291,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
32,0,32,0,10,57.34645288,57.34645288,0.018317584,-0.327777778,0.162222222,1,0,0,1.708034333,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
34,0,34,0,10,60.1963185,60.1963185,0.018114375,-0.475555556,-0.391111111,1,0,0,1.898626375,     ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
37,0,37,0,10,65.11360108,65.11360108,0.017953583,0.27,0.116666667,1,0,0,1.441190792,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
38,0,38,0,10,66.57431467,66.57431467,0.017249083,-0.037777778,-0.243333333,1,0,0,1.313839792,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
39,0,39,0,10,67.90729708,67.90729708,0.016958375,0.375555556,-0.088888889,1,0,0,1.204475667,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
42,0,42,0,10,71.47958588,71.47958588,0.017762083,0.193333333,-0.463333333,1,0,0,2.242465917,     ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
43,0,43,0,10,73.74182983,73.74182983,0.017616792,-0.272222222,0.483333333,1,0,0,2.136703583,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
44,0,44,0,10,75.898585,75.898585,0.017676,0.337777778,0.437777778,1,0,0,1.263658292,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
45,0,45,0,10,77.18281079,77.18281079,0.017662208,0.281111111,0.356666667,1,0,0,1.34655675,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
46,0,46,0,10,78.54973075,78.54973075,0.017764875,-0.058888889,0.044444444,1,0,0,1.122246833,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
50,0,50,0,10,83.18100929,83.18100929,0.018191625,0.412222222,-0.465555556,1,0,0,2.331834375,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
54,0,54,0,10,89.59668458,89.59668458,0.017800167,0.102222222,-0.134444444,1,0,0,1.266035333,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
55,0,55,0,10,90.88339833,90.88339833,0.017828541,0.281111111,-0.016666667,1,0,0,1.112308125,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
56,0,56,0,10,92.01590821,92.01590821,0.017901667,-0.455555556,-0.161111111,1,0,0,1.563285958,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
60,0,60,0,10,97.96421046,97.96421046,0.017772584,0.306666667,-0.062222222,1,0,0,1.208466708,     ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
64,0,64,0,10,102.8650276,102.8650276,0.0180245,0.102222222,0.367777778,1,0,0,1.441173584,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
65,0,65,0,10,104.326279,104.326279,0.01750025,0.098888889,0.213333333,1,0,0,0.837926833,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
66,0,66,0,10,105.184612,105.184612,0.017907416,0.237777778,-0.405555556,1,0,0,1.254877792,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
68,0,68,0,10,107.6139405,107.6139405,0.017676042,0.16,0.21,1,0,0,1.1992315,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
69,0,69,0,10,108.8336973,108.8336973,0.017648542,0.295555556,-0.395555556,1,0,0,1.356721625,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
70,0,70,0,10,110.2096808,110.2096808,0.017176541,-0.468888889,0.037777778,1,0,0,1.837011208,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
71,0,71,0,10,112.0669631,112.0669631,0.0176975,0.161111111,0.343333333,1,0,0,1.589756292,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
72,0,72,0,10,113.6762878,113.6762878,0.017286,-0.118888889,-0.125555556,1,0,0,1.613026166,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
74,0,74,0,10,116.6820354,116.6820354,0.017727291,-0.265555556,0.354444444,1,0,0,1.131683917,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
75,0,75,0,10,117.8340637,117.8340637,0.017684875,-0.116666667,-0.475555556,1,0,0,1.489445375,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
76,0,76,0,10,119.3425425,119.3425425,0.017169417,-0.374444444,0.254444444,1,0,0,1.304743542,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
78,0,78,0,10,121.9647972,121.9647972,0.017653792,-0.073333333,0.331111111,1,0,0,0.914509,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
83,0,83,0,10,128.08241,128.08241,0.017884959,0.471111111,0.297777778,1,0,0,1.274894292,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
84,0,84,0,10,129.3770291,129.3770291,0.017573541,-0.052222222,-0.051111111,1,0,0,1.370746125,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
86,0,86,0,10,132.2323383,132.2323383,0.01791125,-0.448888889,-0.322222222,1,0,0,1.1988445,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
87,0,87,0,10,133.4520528,133.4520528,0.018004708,-0.02,0.148888889,1,0,0,1.278984667,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
88,0,88,0,10,134.7511009,134.7511009,0.017700291,-0.202222222,0.124444444,1,0,0,1.013160041,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
89,0,89,0,10,135.7844867,135.7844867,0.017584584,0.151111111,-0.196666667,1,0,0,1.247801583,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
90,0,90,0,10,137.0529169,137.0529169,0.017916458,-0.25,-0.426666667,1,0,0,1.345275291,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
91,0,91,0,10,138.4179553,138.4179553,0.017630208,-0.013333333,-0.087777778,1,0,0,1.255494917,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
93,0,93,0,10,140.8824275,140.8824275,0.0177275,-0.043333333,-0.058888889,1,0,0,1.074610708,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
94,0,94,0,10,141.9768345,141.9768345,0.01742275,-0.472222222,0.254444444,1,0,0,1.41384025,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
96,0,96,0,10,145.0327539,145.0327539,0.018116834,0.335555556,0.014444444,1,0,0,1.731871125,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
98,0,98,0,10,148.1986283,148.1986283,0.017782209,0.324444444,-0.14,1,0,0,1.166825958,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
100,0,100,0,10,150.666609,150.666609,0.018419125,0.447777778,-0.348888889,1,0,0,1.398059417,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
101,0,101,0,10,152.0850745,152.0850745,0.018001209,-0.32,0.222222222,1,0,0,2.488944041,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
106,0,106,0,10,159.3155297,159.3155297,0.017828375,0.072222222,-0.213333333,1,0,0,1.232898959,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
107,0,107,0,10,160.5686107,160.5686107,0.017912458,0.205555556,0.157777778,1,0,0,1.146888708,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
108,0,108,0,10,161.7365696,161.7365696,0.017902125,0.447777778,0.283333333,1,0,0,1.178858667,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
109,0,109,0,10,162.9362571,162.9362571,0.0179175,-0.137777778,0.491111111,1,0,0,1.745870708,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
110,0,110,0,10,164.7014625,164.7014625,0.017608125,0.323333333,0.13,1,0,0,1.497113375,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
111,0,111,0,10,166.2196184,166.2196184,0.017866,0.04,-0.024444444,1,0,0,1.155407667,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
115,0,115,0,10,171.1500545,171.1500545,0.017852167,-0.037777778,-0.43,1,0,0,1.308683708,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
116,0,116,0,10,172.4783356,172.4783356,0.017314167,-0.121111111,0.106666667,1,0,0,1.413835125,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
118,0,118,0,10,175.3836781,175.3836781,0.018090875,-0.092222222,-0.378888889,1,0,0,1.408795542,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
119,0,119,0,10,176.8122394,176.8122394,0.017629583,0.155555556,0.297777778,1,0,0,1.536578541,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
121,0,121,0,10,179.5004392,179.5004392,0.017639166,0.426666667,0.464444444,1,0,0,1.331981708,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
124,0,124,0,10,183.2165952,183.2165952,0.017943208,-0.457777778,0.475555556,1,0,0,3.065577916,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
129,0,129,0,10,191.8499881,191.8499881,0.017795625,0.427777778,-0.416666667,1,0,0,2.108643875,     ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
130,0,130,0,10,193.97822,193.97822,0.017439042,-0.141111111,-0.074444444,1,0,0,1.003811791,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
131,0,131,0,10,195.0026611,195.0026611,0.017656958,-0.205555556,-0.407777778,1,0,0,1.213257458,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
133,0,133,0,10,197.5337583,197.5337583,0.01772425,0.208888889,0.268888889,1,0,0,1.598740958,     ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
134,0,134,0,10,199.1524988,199.1524988,0.017550458,0.411111111,-0.151111111,1,0,0,1.112990708,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
136,0,136,0,10,201.5846405,201.5846405,0.018016375,0.19,-0.224444444,1,0,0,1.43146225,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
139,0,139,0,10,206.8831828,206.8831828,0.017667959,0.47,-0.151111111,1,0,0,1.59957825,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
140,0,140,0,10,208.5029028,208.5029028,0.017506375,0.208888889,-0.161111111,1,0,0,1.389291375,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
141,0,141,0,10,209.9120626,209.9120626,0.017412917,0.453333333,0.322222222,1,0,0,1.747151875,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
144,0,144,0,10,214.1504834,214.1504834,0.017672833,0.266666667,0.266666667,1,0,0,0.932124167,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
147,0,147,0,10,218.1835432,218.1835432,0.017648709,0.068888889,0.3,1,0,0,1.066011333,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
149,0,149,0,10,220.4668475,220.4668475,0.017684125,0.218888889,-0.443333333,1,0,0,1.766753958,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
150,0,150,0,10,222.2537236,222.2537236,0.017588916,-0.023333333,-0.085555556,1,0,0,1.222820208,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
153,0,153,0,10,227.0337281,227.0337281,0.017543541,0.167777778,-0.031111111,1,0,0,1.5095585,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
155,0,155,0,10,229.935169,229.935169,0.017827667,-0.336666667,-0.111111111,1,0,0,1.5419005,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
156,0,156,0,10,231.4965018,231.4965018,0.017247958,-0.043333333,0.337777778,1,0,0,1.279887833,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
160,0,160,0,10,236.5838578,236.5838578,0.0177705,-0.134444444,-0.096666667,1,0,0,1.109088333,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
161,0,161,0,10,237.7128751,237.7128751,0.017482,-0.423333333,-0.061111111,1,0,0,1.446863834,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
162,0,162,0,10,239.1793712,239.1793712,0.017272125,0.304444444,-0.286666667,1,0,0,1.513740833,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
167,0,167,0,10,246.9853212,246.9853212,0.017830083,0.106666667,-0.357777778,1,0,0,0.332963458,     ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
173,0,173,0,10,254.3516633,254.3516633,0.017667292,-0.427777778,-0.194444444,1,0,0,1.799017209,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
174,0,174,0,10,256.1707106,256.1707106,0.017555625,0.045555556,-0.011111111,1,0,0,1.35595075,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
175,0,175,0,10,257.5461927,257.5461927,0.017242625,0.368888889,0.263333333,1,0,0,1.380604625,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
177,0,177,0,10,260.2187001,260.2187001,0.018110667,-0.472222222,-0.006666667,1,0,0,1.374510333,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
180,0,180,0,10,264.0350806,264.0350806,0.017801334,-0.362222222,0.255555556,1,0,0,1.349296584,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
181,0,181,0,10,265.4036001,265.4036001,0.017280167,-0.286666667,-0.452222222,1,0,0,2.896685375,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
182,0,182,0,10,268.3211499,268.3211499,0.017762959,0.298888889,0.474444444,1,0,0,2.322690666,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
183,0,183,0,10,270.6633596,270.6633596,0.017265166,0.45,-0.411111111,1,0,0,1.604048625,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
184,0,184,0,10,272.2877303,272.2877303,0.017566917,0.042222222,-0.451111111,1,0,0,1.2801275,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
187,0,187,0,10,276.134156,276.134156,0.017576458,0.183333333,0.062222222,1,0,0,1.100397167,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
190,0,190,0,10,280.4856438,280.4856438,0.017849541,0.462222222,0.312222222,1,0,0,1.741473125,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
191,0,191,0,10,282.2467106,282.2467106,0.017260708,0.088888889,0.434444444,1,0,0,1.614491791,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
195,0,195,0,10,287.6521264,287.6521264,0.017905417,0.167777778,0.151111111,1,0,0,1.597975458,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
196,0,196,0,10,289.2704459,289.2704459,0.017633166,-0.031111111,0.426666667,1,0,0,2.0069025,  'target'   ,1,1,2023-09-28_19h46.14.068,Visual_search,2023.1.3,None,,,,
